author_id,pages,weight,rating_value_0,rating_value_1,rating_count_0,rating_count_1,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_0_weight,genre_1_weight,genre_2_weight,genre_3_weight,genre_4_weight,genre_5_weight,genre_6_weight,genre_7_weight,genre_8_weight,genre_9_weight,price,bookformat_Comics,bookformat_Hardcover,bookformat_Kindle Edition,bookformat_Mass Market Paperback,bookformat_Paperback,bookformat_Spiral-bound,bookedition_First Edition,bookedition_Non first edition,bookedition_Unknown
2714,517.0,839.15,3.81,4.7,221548,40409,19,13,4,3,4,13,13,4,12,3,0.3,0.2,0.15,0.13,0.08,0.05,0.03,0.03,0.02,0.02,207604.0,0,1,0,0,0,0,1,0,0
1440,568.0,861.82,4.01,4.4,90500,4168,7,4,3,4,13,13,13,18,12,13,0.25,0.17,0.13,0.12,0.09,0.07,0.07,0.03,0.03,0.03,389510.0,0,1,0,0,0,0,0,0,1
1855,192.0,839.15,4.03,4.6,6187,1,5,12,9,13,1,8,13,0,12,13,0.29,0.26,0.17,0.08,0.06,0.03,0.03,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
2033,252.0,839.15,4.13,4.6,23410,1,12,13,9,0,13,13,13,13,12,13,0.32,0.22,0.18,0.11,0.04,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2916,278.0,839.15,3.66,4.6,7510,1,0,12,9,13,13,13,6,13,12,13,0.36,0.36,0.07,0.07,0.06,0.03,0.02,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
1582,200.0,839.15,3.68,4.6,12798,1,5,1,3,4,13,13,3,13,12,13,0.33,0.32,0.15,0.05,0.05,0.04,0.02,0.02,0.02,0.02,,0,0,0,0,1,0,0,0,1
317,294.0,839.15,4.43,4.6,5208,1,12,9,0,13,13,13,13,13,12,13,0.35,0.3,0.1,0.06,0.06,0.03,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
502,288.0,839.15,4.22,4.6,11164,1,10,11,4,13,13,19,13,4,12,8,0.26,0.16,0.15,0.1,0.09,0.05,0.05,0.05,0.05,0.04,,0,1,0,0,0,0,0,0,1
1277,336.0,839.15,4.25,4.6,9276,1,16,19,13,13,15,13,13,4,12,8,0.26,0.24,0.14,0.12,0.05,0.05,0.04,0.04,0.04,0.03,,0,0,0,0,1,0,0,0,1
1804,576.0,839.15,4.31,4.6,2790,1,6,12,13,13,13,4,6,13,12,6,0.48,0.21,0.11,0.06,0.03,0.03,0.02,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1278,356.0,839.15,3.85,4.6,55571,1,4,4,13,13,13,13,13,4,12,13,0.51,0.18,0.09,0.07,0.04,0.03,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
1987,330.0,839.15,5.0,4.6,2,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
1569,32.0,839.15,4.03,4.6,5270,1,14,13,13,4,13,3,13,13,12,13,0.69,0.15,0.05,0.05,0.03,0.01,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
940,448.0,839.15,4.13,4.6,11182,1,12,6,13,13,6,13,13,13,0,13,0.33,0.28,0.21,0.04,0.03,0.03,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
993,288.0,839.15,3.66,4.6,1452,1,2,13,12,13,13,13,13,13,12,13,0.58,0.16,0.09,0.08,0.03,0.01,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
2074,241.0,839.15,3.69,4.3,7434,238,9,12,13,2,13,13,13,13,0,13,0.3,0.25,0.23,0.05,0.04,0.04,0.03,0.03,0.02,0.02,144226.0,0,1,0,0,0,0,0,0,1
2399,662.0,839.15,3.78,4.6,5771,1,7,3,4,4,11,3,13,4,12,4,0.39,0.18,0.14,0.11,0.06,0.03,0.03,0.02,0.02,0.01,,0,0,0,0,1,0,0,0,1
961,260.0,498.95,4.08,4.6,13453,1515,12,13,6,13,0,13,13,13,12,13,0.44,0.25,0.11,0.06,0.04,0.04,0.01,0.01,0.01,0.01,212946.0,0,1,0,0,0,0,0,0,1
2892,150.0,5261.67,4.12,5.0,34,17,15,12,9,4,13,13,13,13,12,13,0.75,0.15,0.1,0.08,0.05,0.04,0.03,0.03,0.02,0.02,354284.0,0,1,0,0,0,0,0,1,0
1243,378.0,839.15,4.15,4.6,343218,1,19,13,16,4,13,13,4,13,12,13,0.33,0.19,0.16,0.11,0.07,0.04,0.04,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1927,128.0,839.15,3.92,4.6,35963,1,5,1,3,4,13,16,8,13,12,4,0.37,0.33,0.07,0.05,0.05,0.03,0.03,0.02,0.02,0.02,,0,0,0,0,1,0,0,1,0
2014,307.0,839.15,3.68,4.6,6804,1,12,9,0,11,13,13,13,13,12,13,0.37,0.36,0.09,0.06,0.03,0.02,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
944,338.0,839.15,4.23,4.6,54639,1,16,13,13,16,13,13,15,13,12,13,0.34,0.13,0.12,0.11,0.11,0.07,0.05,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
518,292.0,839.15,4.21,4.6,14435,1,3,7,13,4,18,13,13,13,12,13,0.41,0.19,0.15,0.11,0.04,0.03,0.02,0.02,0.02,0.02,,0,0,0,0,1,0,0,0,1
1531,208.0,839.15,4.18,4.6,433,1,2,13,12,13,13,13,13,13,12,13,0.49,0.17,0.13,0.11,0.04,0.03,0.01,0.01,0.02,0.02,,0,1,0,0,0,0,0,0,1
2237,366.0,839.15,3.93,4.6,72247,1,4,4,13,13,13,13,4,16,12,13,0.49,0.2,0.1,0.06,0.03,0.03,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
883,40.0,839.15,4.26,4.6,2546,1,14,13,13,4,13,13,12,13,12,13,0.56,0.2,0.08,0.05,0.04,0.02,0.02,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
1189,256.0,839.15,4.06,4.6,3539,1,12,9,0,13,13,13,13,13,12,13,0.4,0.19,0.14,0.05,0.05,0.05,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
1359,32.0,839.15,3.99,4.6,2216,1,15,14,13,13,4,13,13,13,12,13,0.51,0.33,0.08,0.03,0.02,0.02,0.01,0.01,0.0,0.0,,0,1,0,0,0,0,0,0,1
1751,370.0,839.15,4.08,4.6,26763,1,16,16,13,4,4,13,13,13,12,16,0.34,0.32,0.15,0.06,0.03,0.03,0.02,0.02,0.01,0.01,,0,0,0,1,0,0,0,0,1
344,416.0,839.15,4.26,4.6,85201,1,3,19,4,4,13,3,13,13,12,13,0.39,0.19,0.14,0.08,0.07,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
1459,396.0,839.15,3.66,4.6,8128,1,4,4,13,13,3,13,13,4,12,13,0.46,0.13,0.11,0.07,0.06,0.05,0.04,0.03,0.03,0.03,,0,0,0,0,1,0,0,0,1
1166,312.0,839.15,3.8,4.6,26749,1,16,4,13,13,15,13,13,4,12,13,0.48,0.15,0.1,0.07,0.06,0.05,0.04,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
1543,317.0,839.15,3.53,4.6,79191,1,3,4,4,4,13,13,13,13,12,13,0.4,0.32,0.1,0.04,0.03,0.03,0.02,0.02,0.02,0.02,,0,1,0,0,0,0,1,0,0
1144,319.0,839.15,4.08,4.6,574975,1,16,13,13,19,15,13,4,13,12,13,0.37,0.19,0.11,0.1,0.06,0.05,0.05,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
912,417.0,839.15,3.62,4.6,41031,1,4,13,19,4,13,13,4,13,12,18,0.51,0.13,0.08,0.05,0.05,0.04,0.04,0.04,0.03,0.03,,0,1,0,0,0,0,0,0,1
1003,120.0,839.15,4.47,4.8,1474,98,15,12,13,13,13,13,13,9,12,13,0.88,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.0,230270.0,0,0,0,0,1,0,0,0,1
374,480.0,839.15,4.05,4.6,39150,1,3,3,4,3,18,13,13,13,10,13,0.73,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
866,374.0,612.35,4.25,4.7,933983,37059,4,4,19,3,13,13,13,4,12,13,0.31,0.23,0.11,0.1,0.09,0.06,0.03,0.03,0.02,0.02,267951.0,0,1,0,0,0,0,0,0,1
2321,160.0,839.15,4.2,4.6,290,1,15,13,4,13,13,13,13,13,12,13,0.92,0.04,0.03,0.01,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
2765,304.0,839.15,4.45,4.6,583,1,2,13,12,13,13,13,13,13,12,13,0.64,0.15,0.08,0.05,0.03,0.02,0.02,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2538,660.0,839.15,4.33,4.6,158838,1,3,19,16,13,13,3,4,3,12,13,0.48,0.16,0.09,0.07,0.04,0.04,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
2685,171.0,839.15,4.18,4.6,885,1,7,13,18,13,11,4,13,13,12,18,0.28,0.22,0.15,0.12,0.1,0.04,0.03,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
911,256.0,839.15,4.04,4.6,7405,1,12,9,0,8,13,13,13,13,12,13,0.33,0.31,0.1,0.09,0.05,0.04,0.04,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
2488,327.0,839.15,4.26,4.6,2151,1,10,4,13,4,18,13,13,13,12,13,0.3,0.18,0.09,0.09,0.08,0.08,0.05,0.05,0.05,0.03,,0,1,0,0,0,0,0,0,1
441,567.0,6304.93,4.55,4.8,370174,4729,3,19,16,13,13,4,3,13,4,13,0.34,0.22,0.1,0.08,0.06,0.06,0.04,0.04,0.04,0.03,,0,0,0,0,1,0,0,0,1
2461,308.0,839.15,4.36,4.6,141,1,7,19,13,3,13,13,13,18,4,13,0.32,0.2,0.11,0.09,0.07,0.06,0.05,0.04,0.04,0.03,,0,1,0,0,0,0,0,0,1
2156,256.0,839.15,3.94,4.6,177,1,4,13,18,18,11,13,13,13,12,13,0.47,0.2,0.1,0.1,0.07,0.07,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
388,346.0,839.15,4.04,4.6,108392,1,4,13,16,13,4,4,13,13,12,13,0.41,0.18,0.16,0.06,0.04,0.03,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1914,473.0,839.15,4.26,4.6,51900,1,3,19,16,3,3,13,4,13,12,13,0.48,0.2,0.13,0.05,0.03,0.03,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
2011,208.0,839.15,3.71,4.6,2991,1,15,16,4,13,13,13,13,13,12,4,0.89,0.04,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,1
373,664.0,839.15,3.98,4.6,17673,1,10,4,4,5,13,19,11,3,12,13,0.19,0.18,0.13,0.1,0.09,0.09,0.07,0.06,0.05,0.03,,0,1,0,0,0,0,0,0,1
2239,303.0,839.15,4.07,4.6,8416,1,12,13,13,13,13,13,13,13,12,13,0.4,0.24,0.13,0.06,0.05,0.03,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2404,384.0,839.15,4.52,4.6,6793,1,12,6,17,13,0,13,13,13,6,13,0.29,0.29,0.16,0.11,0.05,0.03,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
2602,513.0,839.15,4.05,4.6,102397,1,3,19,16,3,13,13,4,13,12,13,0.46,0.15,0.14,0.05,0.05,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
1962,240.0,839.15,3.93,4.6,6019,1,12,9,13,13,13,0,13,13,12,13,0.33,0.3,0.16,0.08,0.04,0.03,0.03,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
276,432.0,680.39,4.02,4.5,26924,1135,4,4,16,13,11,13,13,4,14,13,0.46,0.2,0.09,0.07,0.06,0.04,0.03,0.02,0.02,0.01,130077.0,0,1,0,0,0,0,0,0,1
1429,56.0,839.15,4.26,4.6,1488,1,15,14,13,13,12,13,10,13,15,13,0.59,0.23,0.06,0.05,0.03,0.01,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
532,878.0,839.15,3.83,4.6,21907,1,4,3,4,13,13,13,13,13,4,19,0.46,0.14,0.14,0.06,0.04,0.04,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
2341,306.0,839.15,4.11,4.6,2834,1,3,10,13,4,13,19,13,3,12,13,0.31,0.3,0.15,0.06,0.05,0.05,0.04,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
1638,544.0,839.15,4.26,4.6,95381,1,3,19,16,4,3,13,13,3,12,4,0.53,0.2,0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
645,397.0,839.15,3.83,4.6,2711,1,12,13,6,0,13,17,13,13,12,13,0.26,0.21,0.19,0.11,0.07,0.06,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1673,40.0,839.15,3.88,4.6,627,1,14,13,13,4,8,3,13,13,12,13,0.6,0.14,0.12,0.06,0.03,0.02,0.02,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
1479,438.0,839.15,4.36,4.6,4735,1,13,7,16,13,15,3,13,13,3,13,0.26,0.21,0.14,0.09,0.06,0.05,0.05,0.05,0.04,0.03,,0,0,1,0,0,0,0,0,1
1805,368.0,839.15,4.33,4.6,10074,1,12,9,13,0,13,13,13,13,12,13,0.33,0.22,0.13,0.08,0.06,0.05,0.04,0.04,0.03,0.03,,0,1,0,0,0,0,0,0,1
408,66.0,839.15,4.05,4.6,995,1,15,13,4,13,13,13,13,13,12,13,0.96,0.03,0.01,0.0,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
2482,136.0,839.15,3.94,4.6,1337,1,1,5,13,13,13,4,4,3,12,19,0.37,0.24,0.13,0.07,0.05,0.05,0.04,0.02,0.02,0.01,,0,0,0,0,1,0,0,0,1
180,260.0,839.15,3.32,4.6,37115,1,4,16,13,13,13,13,13,13,4,13,0.29,0.22,0.18,0.11,0.06,0.04,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1432,464.0,839.15,4.03,4.6,10109,1,4,16,11,4,13,13,4,16,12,16,0.2,0.19,0.11,0.11,0.09,0.08,0.07,0.07,0.06,0.02,,0,1,0,0,0,0,0,0,1
2849,338.0,539.77,3.41,3.7,96700,1402,4,4,13,4,13,13,3,13,12,4,0.5,0.14,0.11,0.05,0.04,0.03,0.03,0.03,0.03,0.03,259433.0,0,1,0,0,0,0,0,0,1
1979,273.0,839.15,4.31,4.6,45755,1,12,13,13,9,13,0,13,13,12,13,0.48,0.15,0.09,0.08,0.05,0.04,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1653,406.0,839.15,4.16,4.6,12828,1,13,12,13,13,13,16,13,13,12,13,0.44,0.2,0.12,0.1,0.04,0.03,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
2705,386.0,839.15,4.19,4.6,46724,1,4,4,13,13,13,13,13,4,12,13,0.54,0.19,0.07,0.07,0.03,0.03,0.03,0.02,0.02,0.01,,0,0,0,0,1,0,0,0,1
1971,80.0,839.15,4.23,4.6,806,1,15,13,13,12,13,13,13,13,12,13,0.94,0.02,0.02,0.02,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
1058,509.0,839.15,4.2,4.6,168472,1,4,4,13,13,3,4,13,13,17,4,0.38,0.2,0.16,0.11,0.05,0.03,0.02,0.02,0.01,0.01,,0,0,1,0,0,0,0,0,1
2904,256.0,861.82,3.97,4.6,1437,189,13,12,13,9,13,0,13,13,12,2,0.33,0.26,0.13,0.08,0.06,0.04,0.03,0.02,0.02,0.02,204428.0,0,1,0,0,0,0,0,0,1
2497,384.0,839.15,4.23,4.6,3002,1,17,12,6,13,13,13,13,13,12,13,0.44,0.31,0.12,0.04,0.03,0.02,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
1752,396.0,839.15,3.88,4.6,36084,1,4,13,4,13,13,13,13,13,4,13,0.52,0.13,0.07,0.07,0.04,0.04,0.04,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
159,56.0,6894.6,4.26,4.8,5679,258,14,13,8,13,13,4,13,13,12,13,0.68,0.13,0.07,0.03,0.03,0.02,0.01,0.01,0.01,0.01,128778.0,0,1,0,0,0,0,0,0,1
1610,335.0,839.15,4.4,4.6,53493,1,16,16,13,13,13,13,13,13,14,4,0.39,0.18,0.17,0.06,0.05,0.04,0.04,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
1598,272.0,839.15,3.95,4.6,33238,1,12,9,13,0,13,13,13,13,12,13,0.32,0.31,0.08,0.07,0.06,0.04,0.04,0.04,0.02,0.02,,0,1,0,0,0,0,0,0,1
1191,495.0,839.15,3.86,4.6,10316,1,13,12,0,6,13,13,13,13,6,13,0.29,0.25,0.21,0.09,0.09,0.02,0.02,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
2241,230.0,5533.82,4.09,4.6,59007,4182,16,13,13,16,13,13,18,13,12,4,0.36,0.23,0.12,0.1,0.05,0.04,0.03,0.03,0.03,0.02,216411.0,0,0,0,0,1,0,0,0,1
2707,389.0,839.15,4.27,4.6,1559,1,6,12,13,13,13,13,0,13,12,6,0.39,0.3,0.1,0.08,0.05,0.03,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
2588,336.0,5805.98,3.99,4.7,21908,512,3,19,10,4,15,13,13,13,3,13,0.44,0.2,0.09,0.07,0.07,0.03,0.03,0.03,0.02,0.02,114197.0,0,1,0,0,0,0,0,0,1
475,304.0,680.39,3.94,4.6,14153,1264,12,6,9,13,13,13,13,0,6,13,0.5,0.19,0.08,0.07,0.04,0.04,0.03,0.03,0.02,0.02,286430.0,0,1,0,0,0,0,1,0,0
39,389.0,839.15,4.13,4.6,151657,1,19,13,13,4,15,13,13,4,3,13,0.25,0.19,0.17,0.11,0.11,0.04,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2357,256.0,839.15,4.44,4.6,1093,1,2,13,13,13,12,13,13,13,12,13,0.52,0.14,0.11,0.09,0.06,0.04,0.01,0.01,0.01,0.01,,0,0,0,0,1,0,0,0,1
141,416.0,839.15,4.27,4.6,2324,1,13,11,7,3,13,3,15,4,12,18,0.24,0.18,0.11,0.1,0.09,0.07,0.07,0.06,0.04,0.04,,0,0,0,0,1,0,0,0,1
1012,387.0,839.15,3.93,4.6,81314,1,11,18,4,13,17,13,13,13,12,4,0.29,0.21,0.18,0.08,0.08,0.07,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
52,352.0,839.15,4.4,4.6,23277,1,3,19,13,16,13,13,4,13,3,13,0.28,0.19,0.16,0.09,0.07,0.06,0.05,0.04,0.03,0.03,,0,1,0,0,0,0,0,0,1
567,363.0,839.15,4.24,4.6,85042,1,16,13,4,19,13,16,13,13,12,4,0.41,0.17,0.13,0.07,0.05,0.05,0.04,0.04,0.03,0.02,,0,0,1,0,0,0,0,0,1
194,444.0,839.15,4.51,4.6,579087,1,19,4,13,13,4,13,13,13,12,13,0.36,0.23,0.19,0.06,0.05,0.04,0.02,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1114,454.0,839.15,4.26,4.6,17575,1,13,16,16,13,3,3,13,4,12,13,0.22,0.19,0.17,0.17,0.09,0.06,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
344,1248.0,839.15,4.58,4.6,149209,1,3,4,3,3,13,13,13,19,12,13,0.74,0.07,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
837,368.0,839.15,4.0,4.6,31077,1,16,19,13,4,13,13,15,16,12,4,0.32,0.24,0.21,0.06,0.04,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1820,366.0,839.15,3.95,4.6,2122,1,7,13,13,16,13,13,13,13,12,4,0.25,0.24,0.11,0.09,0.08,0.06,0.05,0.05,0.04,0.04,,0,0,0,0,1,0,0,0,1
453,258.0,453.59,4.18,4.6,9646,232,3,19,10,4,13,13,13,13,12,4,0.49,0.13,0.1,0.09,0.06,0.05,0.04,0.02,0.01,0.01,288596.0,0,1,0,0,0,0,0,0,1
1998,288.0,839.15,4.14,4.6,71387,1,12,13,13,13,6,13,13,13,12,0,0.34,0.22,0.18,0.14,0.05,0.02,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
1209,335.0,453.59,3.79,4.5,9049,445,12,9,8,13,13,13,0,13,12,13,0.31,0.24,0.23,0.08,0.04,0.03,0.02,0.02,0.01,0.01,327576.0,0,1,0,0,0,0,0,0,1
1920,348.0,498.95,3.92,4.5,43238,1523,12,17,8,13,13,13,13,13,12,13,0.45,0.29,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.01,122281.0,0,1,0,0,0,0,0,0,1
1130,319.0,839.15,4.36,4.6,198671,1,12,13,13,13,13,13,13,13,12,17,0.33,0.28,0.1,0.08,0.08,0.06,0.04,0.01,0.01,0.01,,0,0,1,0,0,0,0,0,1
2739,358.0,839.15,4.25,4.6,41842,1,19,13,13,16,13,4,4,13,13,13,0.26,0.23,0.13,0.11,0.07,0.07,0.05,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
646,400.0,612.35,3.97,4.4,10657,505,4,4,18,13,13,4,13,11,12,4,0.29,0.27,0.23,0.05,0.03,0.03,0.02,0.02,0.02,0.02,389077.0,0,1,0,0,0,0,0,0,1
2464,40.0,839.15,4.48,4.6,7151,1,14,13,8,13,13,4,13,13,12,3,0.5,0.12,0.1,0.08,0.07,0.04,0.04,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
173,200.0,839.15,3.91,4.6,3104,1,15,13,13,12,13,16,13,13,12,13,0.79,0.08,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.01,,0,0,0,0,1,0,0,0,1
2147,330.0,839.15,0.0,5.0,0,2,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,43167.0,0,0,1,0,0,0,0,0,1
2623,350.0,839.15,4.12,4.6,34207,1,13,13,12,13,13,13,13,13,12,13,0.32,0.29,0.17,0.06,0.05,0.04,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
281,501.0,839.15,3.79,4.6,5590,1,13,12,11,13,6,13,9,0,12,13,0.35,0.34,0.08,0.06,0.06,0.04,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
1187,72.0,839.15,4.28,4.6,142,1,15,13,4,4,13,13,13,13,12,13,0.88,0.04,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
1680,291.0,839.15,4.19,4.6,20614,1,4,10,19,4,13,13,4,13,12,11,0.35,0.21,0.11,0.09,0.06,0.05,0.04,0.03,0.03,0.03,,0,1,0,0,0,0,0,1,0
1125,32.0,839.15,4.54,4.6,6532,1,14,13,4,13,4,13,14,13,12,13,0.6,0.13,0.07,0.05,0.05,0.04,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
2477,75.0,839.15,3.77,4.6,11784,1,15,13,12,13,13,13,13,13,12,13,0.8,0.08,0.04,0.03,0.01,0.01,0.01,0.01,0.01,0.0,,0,0,0,0,1,0,0,0,1
2395,448.0,839.15,4.32,4.6,77164,1,4,4,13,13,13,4,13,13,12,13,0.47,0.21,0.07,0.07,0.05,0.04,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1202,406.0,1814.37,3.45,3.7,113285,988,4,13,16,4,13,13,13,4,12,13,0.57,0.09,0.07,0.07,0.05,0.04,0.03,0.03,0.03,0.03,207893.0,0,1,0,0,0,0,0,0,1
594,386.0,839.15,4.11,4.6,19630,1,19,13,4,13,4,13,15,13,12,13,0.34,0.28,0.09,0.07,0.06,0.04,0.04,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
2562,437.0,839.15,3.55,4.6,1689,1,7,4,18,13,13,13,11,13,12,18,0.72,0.11,0.05,0.02,0.02,0.02,0.02,0.01,0.01,0.01,,0,0,0,0,1,0,0,0,1
1075,250.0,839.15,3.56,4.6,2081,1,9,12,13,13,0,13,13,13,12,13,0.35,0.18,0.18,0.05,0.05,0.05,0.05,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
1929,176.0,839.15,3.98,4.6,1697,1,8,12,13,13,13,13,16,13,12,6,0.35,0.28,0.11,0.07,0.05,0.05,0.04,0.02,0.01,0.01,,0,0,0,0,1,0,0,0,1
1056,331.0,557.92,4.04,4.6,15387,1139,4,12,0,6,13,9,6,13,12,13,0.28,0.26,0.11,0.11,0.08,0.07,0.03,0.02,0.02,0.02,283687.0,0,1,0,0,0,0,0,0,1
1044,224.0,839.15,4.42,4.6,8824,1,12,9,13,0,13,13,13,13,12,13,0.35,0.25,0.15,0.08,0.07,0.04,0.03,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
191,330.0,839.15,4.8,4.6,5,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
1739,243.0,839.15,3.98,4.6,6566,1,12,8,13,13,13,13,13,13,12,13,0.36,0.19,0.16,0.1,0.05,0.04,0.04,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
580,174.0,4354.48,5.0,4.6,6,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
2571,176.0,839.15,4.09,4.6,10523,1,1,5,13,13,13,13,13,4,12,18,0.41,0.25,0.14,0.09,0.04,0.03,0.03,0.02,0.01,0.0,,0,1,0,0,0,0,0,0,1
2620,160.0,839.15,0.0,4.6,0,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
2868,525.0,612.35,4.01,4.6,1233774,18863,19,13,4,3,4,16,13,13,12,13,0.33,0.24,0.11,0.1,0.09,0.06,0.02,0.02,0.01,0.01,114485.0,0,1,0,0,0,0,1,0,0
755,242.0,839.15,3.84,4.6,551974,1,19,13,11,4,15,4,17,18,12,13,0.35,0.17,0.15,0.13,0.06,0.03,0.03,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
914,291.0,566.99,3.75,4.4,32565,959,13,12,9,0,13,13,13,13,12,13,0.27,0.25,0.23,0.06,0.06,0.03,0.03,0.03,0.02,0.02,94562.0,0,1,0,0,0,0,0,0,1
2104,304.0,839.15,3.89,4.6,17649,1,12,13,13,13,13,13,16,13,12,13,0.28,0.22,0.15,0.12,0.09,0.04,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
2148,306.0,839.15,4.04,4.6,423783,1,19,16,13,4,4,13,13,13,12,16,0.33,0.23,0.2,0.1,0.04,0.03,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
1238,625.0,839.15,4.33,4.6,105990,1,3,16,13,13,13,19,15,4,12,16,0.46,0.22,0.07,0.05,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
